"S K (K K K)";"S K K";"(\u v w.u w (v w)) (\u v.u) (\u v.u)";"(\u.u)";"a -> a";"a -> a";"a -> a";"a -> a"
"S K (K (K K))";"S K (K (K K))";"(\u v w.u w (v w)) (\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u.u)";"a -> a";"a -> a";"a -> a";"a -> a"
"S (K K K K)";"S (K K)";"(\u v w.u w (v w)) ((\u v.u) (\u v.u))";"(\u v w.u v)";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b"
"S (K (K K) K)";"S (K K)";"(\u v w.u w (v w)) ((\u v.u) (\u v.u))";"(\u v w.u v)";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b"
"S (K K (K K))";"S K";"(\u v w.u w (v w)) (\u v.u)";"(\u v.v)";"(a -> b) -> a -> a";"a -> b -> b";"(a -> b) -> a -> a";"(a -> b) -> a -> a"
"S (K (K K K))";"S (K K)";"(\u v w.u w (v w)) ((\u v.u) (\u v.u))";"(\u v w.u v)";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b"
"S (K (K (K K)))";"S (K (K (K K)))";"(\u v w.u w (v w)) ((\u v.u) ((\u v.u) ((\u v.u) (\u v.u))))";"(\u v w x y.x)";"(a -> b) -> a -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"(a -> b) -> a -> c -> d -> e -> d";"(a -> b) -> a -> c -> d -> e -> d"
"S K K K S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"S (K K) K S";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"S K (K K) S";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"S K K (K S)";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"S (K K K) S";"S K S";"(\u v w.u w (v w)) (\u v.u) (\u v w.u w (v w))";"(\u.u)";"(a -> b -> c) -> a -> b -> c";"a -> a";"(a -> b -> c) -> a -> b -> c";"(a -> b -> c) -> a -> b -> c"
"S (K (K K)) S";"S (K (K K)) S";"(\u v w.u w (v w)) ((\u v.u) ((\u v.u) (\u v.u)))
(\u v w.u w (v w))";"(\u v w.v)";"(a -> b -> c) -> d -> e -> d";"a -> b -> c -> b";"(a -> b -> c) -> d -> e -> d";"(a -> b -> c) -> d -> e -> d"
"S (K K) (K S)";"S (K K) (K S)";"(\u v w.u w (v w)) ((\u v.u) (\u v.u))
((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"S K (K K S)";"S K K";"(\u v w.u w (v w)) (\u v.u) (\u v.u)";"(\u.u)";"a -> a";"a -> a";"a -> a";"a -> a"
"S K (K (K S))";"S K (K (K S))";"(\u v w.u w (v w)) (\u v.u)
((\u v.u) ((\u v.u) (\u v w.u w (v w))))";"(\u.u)";"a -> a";"a -> a";"a -> a";"a -> a"
"S (K K K S)";"S (K S)";"(\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x.u v x (w x))";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d"
"S (K (K K) S)";"S (K K)";"(\u v w.u w (v w)) ((\u v.u) (\u v.u))";"(\u v w.u v)";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b"
"S (K K (K S))";"S K";"(\u v w.u w (v w)) (\u v.u)";"(\u v.v)";"(a -> b) -> a -> a";"a -> b -> b";"(a -> b) -> a -> a";"(a -> b) -> a -> a"
"S (K (K K S))";"S (K K)";"(\u v w.u w (v w)) ((\u v.u) (\u v.u))";"(\u v w.u v)";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b"
"S (K (K (K S)))";"S (K (K (K S)))";"(\u v w.u w (v w))
((\u v.u) ((\u v.u) ((\u v.u) (\u v w.u w (v w)))))";"(\u v w x y z.x z (y z))";"(a -> b) -> a -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"(a -> b) -> a -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"(a -> b) -> a -> c -> (d -> e -> f) -> (d -> e) -> d -> f"
"S K K S K";"S K";"(\u v w.u w (v w)) (\u v.u)";"(\u v.v)";"(a -> b) -> a -> a";"a -> b -> b";"(a -> b) -> a -> a";"(a -> b) -> a -> a"
"S (K K) S K";"K (S K)";"(\u v.u) ((\u v w.u w (v w)) (\u v.u))";"(\u v w.w)";"a -> (b -> c) -> b -> b";"a -> b -> c -> c";"a -> (b -> c) -> b -> b";"a -> (b -> c) -> b -> b"
"S K (K S) K";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"S K K (S K)";"S K";"(\u v w.u w (v w)) (\u v.u)";"(\u v.v)";"(a -> b) -> a -> a";"a -> b -> b";"(a -> b) -> a -> a";"(a -> b) -> a -> a"
"S (K K S) K";"S K K";"(\u v w.u w (v w)) (\u v.u) (\u v.u)";"(\u.u)";"a -> a";"a -> a";"a -> a";"a -> a"
"S (K (K S)) K";"S (K (K S)) K";"(\u v w.u w (v w)) ((\u v.u) ((\u v.u) (\u v w.u w (v w))))
(\u v.u)";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"S (K K) (S K)";"S (K K) (S K)";"(\u v w.u w (v w)) ((\u v.u) (\u v.u))
((\u v w.u w (v w)) (\u v.u))";"(\u v w.w)";"(a -> b) -> c -> a -> a";"a -> b -> c -> c";"(a -> b) -> c -> a -> a";"(a -> b) -> c -> a -> a"
"S K (K S K)";"S K S";"(\u v w.u w (v w)) (\u v.u) (\u v w.u w (v w))";"(\u.u)";"(a -> b -> c) -> a -> b -> c";"a -> a";"(a -> b -> c) -> a -> b -> c";"(a -> b -> c) -> a -> b -> c"
"S K (K (S K))";"S K (K (S K))";"(\u v w.u w (v w)) (\u v.u)
((\u v.u) ((\u v w.u w (v w)) (\u v.u)))";"(\u.u)";"a -> a";"a -> a";"a -> a";"a -> a"
"S (K K S K)";"S (K K)";"(\u v w.u w (v w)) ((\u v.u) (\u v.u))";"(\u v w.u v)";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b"
"S (K (K S) K)";"S (K S)";"(\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x.u v x (w x))";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d"
"S (K K (S K))";"S K";"(\u v w.u w (v w)) (\u v.u)";"(\u v.v)";"(a -> b) -> a -> a";"a -> b -> b";"(a -> b) -> a -> a";"(a -> b) -> a -> a"
"S (K (K S K))";"S (K S)";"(\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x.u v x (w x))";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d"
"S (K (K (S K)))";"S (K (K (S K)))";"(\u v w.u w (v w))
((\u v.u) ((\u v.u) ((\u v w.u w (v w)) (\u v.u))))";"(\u v w x.x)";"(a -> b) -> a -> (c -> d) -> c -> c";"a -> b -> c -> d -> d";"(a -> b) -> a -> (c -> d) -> c -> c";"(a -> b) -> a -> (c -> d) -> c -> c"
"S K K S S";"S S";"(\u v w.u w (v w)) (\u v w.u w (v w))";"(\u v w.v w (u v w))";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c"
"S (K K) S S";"K (S S)";"(\u v.u) ((\u v w.u w (v w)) (\u v w.u w (v w)))";"(\u v w x.w x (v w x))";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d"
"S K (K S) S";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"S K K (S S)";"S S";"(\u v w.u w (v w)) (\u v w.u w (v w))";"(\u v w.v w (u v w))";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c"
"S (K K S) S";"S K S";"(\u v w.u w (v w)) (\u v.u) (\u v w.u w (v w))";"(\u.u)";"(a -> b -> c) -> a -> b -> c";"a -> a";"(a -> b -> c) -> a -> b -> c";"(a -> b -> c) -> a -> b -> c"
"S (K (K S)) S";"S (K (K S)) S";"(\u v w.u w (v w)) ((\u v.u) ((\u v.u) (\u v w.u w (v w))))
(\u v w.u w (v w))";"(\u v w x.v x (w x))";"(a -> b -> c) -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"(a -> b -> c) -> (d -> e -> f) -> (d -> e) -> d -> f";"(a -> b -> c) -> (d -> e -> f) -> (d -> e) -> d -> f"
"S (K K) (S S)";"S (K K) (S S)";"(\u v w.u w (v w)) ((\u v.u) (\u v.u))
((\u v w.u w (v w)) (\u v w.u w (v w)))";"(\u v w x.w x (u w x))";"((a -> b -> c) -> a -> b) -> d -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> d -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> d -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> d -> (a -> b -> c) -> a -> c"
"S K (K S S)";"S K S";"(\u v w.u w (v w)) (\u v.u) (\u v w.u w (v w))";"(\u.u)";"(a -> b -> c) -> a -> b -> c";"a -> a";"(a -> b -> c) -> a -> b -> c";"(a -> b -> c) -> a -> b -> c"
"S K (K (S S))";"S K (K (S S))";"(\u v w.u w (v w)) (\u v.u)
((\u v.u) ((\u v w.u w (v w)) (\u v w.u w (v w))))";"(\u.u)";"a -> a";"a -> a";"a -> a";"a -> a"
"S (K K S S)";"S (K S)";"(\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x.u v x (w x))";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d"
"S (K (K S) S)";"S (K S)";"(\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x.u v x (w x))";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d"
"S (K K (S S))";"S K";"(\u v w.u w (v w)) (\u v.u)";"(\u v.v)";"(a -> b) -> a -> a";"a -> b -> b";"(a -> b) -> a -> a";"(a -> b) -> a -> a"
"S (K (K S S))";"S (K S)";"(\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x.u v x (w x))";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d"
"S (K (K (S S)))";"S (K (K (S S)))";"(\u v w.u w (v w))
((\u v.u) ((\u v.u) ((\u v w.u w (v w)) (\u v w.u w (v w)))))";"(\u v w x y.x y (w x y))";"(a -> b)
->
a -> ((c -> d -> e) -> c -> d) -> (c -> d -> e) -> c -> e";"a -> b -> ((c -> d -> e) -> c -> d) -> (c -> d -> e) -> c -> e";"(a -> b)
->
a -> ((c -> d -> e) -> c -> d) -> (c -> d -> e) -> c -> e";"(a -> b)
->
a -> ((c -> d -> e) -> c -> d) -> (c -> d -> e) -> c -> e"
"S K S K K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"S (K S) K K";"S (K K)";"(\u v w.u w (v w)) ((\u v.u) (\u v.u))";"(\u v w.u v)";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c -> b";"(a -> b) -> a -> c";"(a -> b) -> a -> c -> b"
"S K (S K) K";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"S K S (K K)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"S (K S K) K";"S S K";"(\u v w.u w (v w)) (\u v w.u w (v w)) (\u v.u)";"(\u v.u v u)";"Nothing";"Nothing";"Nothing";"Nothing"
"S (K (S K)) K";"S (K (S K)) K";"(\u v w.u w (v w)) ((\u v.u) ((\u v w.u w (v w)) (\u v.u)))
(\u v.u)";"(\u v.v)";"a -> b -> b";"a -> b -> b";"a -> b -> b";"a -> b -> b"
"S (K S) (K K)";"S (K S) (K K)";"(\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w)))
((\u v.u) (\u v.u))";"(\u v w.w)";"a -> (b -> c) -> b -> b";"a -> b -> c -> c";"a -> (b -> c) -> b -> b";"a -> (b -> c) -> b -> b"
"S K (S K K)";"S K (S K K)";"(\u v w.u w (v w)) (\u v.u) ((\u v w.u w (v w)) (\u v.u) (\u v.u))";"(\u.u)";"a -> a";"a -> a";"a -> a";"a -> a"
"S K (S (K K))";"S K (S (K K))";"(\u v w.u w (v w)) (\u v.u)
((\u v w.u w (v w)) ((\u v.u) (\u v.u)))";"(\u.u)";"(a -> b) -> a -> b";"a -> a";"(a -> b) -> a -> b";"(a -> b) -> a -> b"
"S (K S K K)";"S (S K)";"(\u v w.u w (v w)) ((\u v w.u w (v w)) (\u v.u))";"(\u v.u v)";"((a -> b) -> a) -> (a -> b) -> a";"(a -> b) -> a -> b";"((a -> b) -> a) -> (a -> b) -> a";"((a -> b) -> a) -> (a -> b) -> a"
"S (K (S K) K)";"S (S K)";"(\u v w.u w (v w)) ((\u v w.u w (v w)) (\u v.u))";"(\u v.u v)";"((a -> b) -> a) -> (a -> b) -> a";"(a -> b) -> a -> b";"((a -> b) -> a) -> (a -> b) -> a";"((a -> b) -> a) -> (a -> b) -> a"
"S (K S (K K))";"S S";"(\u v w.u w (v w)) (\u v w.u w (v w))";"(\u v w.v w (u v w))";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c"
"S (K (S K K))";"S (K (S K K))";"(\u v w.u w (v w))
((\u v.u) ((\u v w.u w (v w)) (\u v.u) (\u v.u)))";"(\u v.u v)";"(a -> b) -> a -> b";"(a -> b) -> a -> b";"(a -> b) -> a -> b";"(a -> b) -> a -> b"
"S (K (S (K K)))";"S (K (S (K K)))";"(\u v w.u w (v w))
((\u v.u) ((\u v w.u w (v w)) ((\u v.u) (\u v.u))))";"(\u v w x.u v w)";"(a -> b -> c) -> a -> b -> d -> c";"(a -> b -> c) -> a -> b -> d -> c";"(a -> b -> c) -> a -> b -> d -> c";"(a -> b -> c) -> a -> b -> d -> c"
"S K S K S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"S (K S) K S";"S (K S)";"(\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x.u v x (w x))";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d";"(a -> b) -> a -> c";"(a -> b -> c -> d) -> a -> (b -> c) -> b -> d"
"S K (S K) S";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"S K S (K S)";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"S (K S K) S";"S S S";"(\u v w.u w (v w)) (\u v w.u w (v w)) (\u v w.u w (v w))";"(\u v.u v (\w.u w (v w)))";"Nothing";"Nothing";"Nothing";"Nothing"
"S (K (S K)) S";"S (K (S K)) S";"(\u v w.u w (v w)) ((\u v.u) ((\u v w.u w (v w)) (\u v.u)))
(\u v w.u w (v w))";"(\u v.v)";"(a -> b -> c) -> (a -> b) -> a -> b";"a -> b -> b";"(a -> b -> c) -> (a -> b) -> a -> b";"(a -> b -> c) -> (a -> b) -> a -> b"
"S (K S) (K S)";"S (K S) (K S)";"(\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w)))
((\u v.u) (\u v w.u w (v w)))";"(\u v w x.w x (v w x))";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d"
"S K (S K S)";"S K (S K S)";"(\u v w.u w (v w)) (\u v.u)
((\u v w.u w (v w)) (\u v.u) (\u v w.u w (v w)))";"(\u.u)";"(a -> b -> c) -> a -> b -> c";"a -> a";"(a -> b -> c) -> a -> b -> c";"(a -> b -> c) -> a -> b -> c"
"S K (S (K S))";"S K (S (K S))";"(\u v w.u w (v w)) (\u v.u)
((\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w))))";"(\u.u)";"(a -> b -> c -> d) -> a -> b -> c -> d";"a -> a";"(a -> b -> c -> d) -> a -> b -> c -> d";"(a -> b -> c -> d) -> a -> b -> c -> d"
"S (K S K S)";"S (S S)";"(\u v w.u w (v w)) ((\u v w.u w (v w)) (\u v w.u w (v w)))";"(\u v w.u v w (v (u v) w))";"(((a -> b -> c) -> a -> b) -> a -> b -> c)
->
((a -> b -> c) -> a -> b) -> a -> c";"(((a -> b -> c) -> a -> b) -> a -> b -> c)
->
((a -> b -> c) -> a -> b) -> a -> c";"(((a -> b -> c) -> a -> b) -> a -> b -> c)
->
((a -> b -> c) -> a -> b) -> a -> c";"(((a -> b -> c) -> a -> b) -> a -> b -> c)
->
((a -> b -> c) -> a -> b) -> a -> c"
"S (K (S K) S)";"S (S K)";"(\u v w.u w (v w)) ((\u v w.u w (v w)) (\u v.u))";"(\u v.u v)";"((a -> b) -> a) -> (a -> b) -> a";"(a -> b) -> a -> b";"((a -> b) -> a) -> (a -> b) -> a";"((a -> b) -> a) -> (a -> b) -> a"
"S (K S (K S))";"S S";"(\u v w.u w (v w)) (\u v w.u w (v w))";"(\u v w.v w (u v w))";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c"
"S (K (S K S))";"S (K (S K S))";"(\u v w.u w (v w))
((\u v.u) ((\u v w.u w (v w)) (\u v.u) (\u v w.u w (v w))))";"(\u v.u v)";"(a -> b -> c -> d) -> a -> b -> c -> d";"(a -> b) -> a -> b";"(a -> b -> c -> d) -> a -> b -> c -> d";"(a -> b -> c -> d) -> a -> b -> c -> d"
"S (K (S (K S)))";"S (K (S (K S)))";"(\u v w.u w (v w))
((\u v.u) ((\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w)))))";"(\u v w x y.u v w y (x y))";"(a -> b -> c -> d -> e) -> a -> b -> (c -> d) -> c -> e";"(a -> b -> c -> d -> e) -> a -> b -> (c -> d) -> c -> e";"(a -> b -> c -> d -> e) -> a -> b -> (c -> d) -> c -> e";"(a -> b -> c -> d -> e) -> a -> b -> (c -> d) -> c -> e"
"S K S S K";"S K";"(\u v w.u w (v w)) (\u v.u)";"(\u v.v)";"(a -> b) -> a -> a";"a -> b -> b";"(a -> b) -> a -> a";"(a -> b) -> a -> a"
"S (K S) S K";"S (S K)";"(\u v w.u w (v w)) ((\u v w.u w (v w)) (\u v.u))";"(\u v.u v)";"((a -> b) -> a) -> (a -> b) -> a";"(a -> b) -> a -> b";"((a -> b) -> a) -> (a -> b) -> a";"((a -> b) -> a) -> (a -> b) -> a"
"S K (S S) K";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"Nothing";"a -> b -> a"
"S K S (S K)";"S K";"(\u v w.u w (v w)) (\u v.u)";"(\u v.v)";"(a -> b) -> a -> a";"a -> b -> b";"(a -> b) -> a -> a";"(a -> b) -> a -> a"
"S (K S S) K";"S S K";"(\u v w.u w (v w)) (\u v w.u w (v w)) (\u v.u)";"(\u v.u v u)";"Nothing";"Nothing";"Nothing";"Nothing"
"S (K (S S)) K";"S (K (S S)) K";"(\u v w.u w (v w))
((\u v.u) ((\u v w.u w (v w)) (\u v w.u w (v w))))
(\u v.u)";"(\u v w.v w (u w))";"a -> (b -> c -> d) -> b -> d";"(a -> b) -> (a -> b -> c) -> a -> c";"a -> (b -> c -> d) -> b -> d";"a -> (b -> c -> d) -> b -> d"
"S (K S) (S K)";"S (K S) (S K)";"(\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w)))
((\u v w.u w (v w)) (\u v.u))";"(\u v w.w (v w))";"(a -> b) -> (a -> c) -> a -> d";"a -> ((b -> c) -> b) -> (b -> c) -> c";"(a -> b) -> (a -> c) -> a -> d";"(a -> b) -> (a -> c) -> a -> d"
"S K (S S K)";"S K (S S K)";"(\u v w.u w (v w)) (\u v.u)
((\u v w.u w (v w)) (\u v w.u w (v w)) (\u v.u))";"(\u.u)";"Nothing";"a -> a";"Nothing";"Nothing"
"S K (S (S K))";"S K (S (S K))";"(\u v w.u w (v w)) (\u v.u)
((\u v w.u w (v w)) ((\u v w.u w (v w)) (\u v.u)))";"(\u.u)";"((a -> b) -> a) -> (a -> b) -> a";"a -> a";"((a -> b) -> a) -> (a -> b) -> a";"((a -> b) -> a) -> (a -> b) -> a"
"S (K S S K)";"S (S K)";"(\u v w.u w (v w)) ((\u v w.u w (v w)) (\u v.u))";"(\u v.u v)";"((a -> b) -> a) -> (a -> b) -> a";"(a -> b) -> a -> b";"((a -> b) -> a) -> (a -> b) -> a";"((a -> b) -> a) -> (a -> b) -> a"
"S (K (S S) K)";"S (S S)";"(\u v w.u w (v w)) ((\u v w.u w (v w)) (\u v w.u w (v w)))";"(\u v w.u v w (v (u v) w))";"(((a -> b -> c) -> a -> b) -> a -> b -> c)
->
((a -> b -> c) -> a -> b) -> a -> c";"(((a -> b -> c) -> a -> b) -> a -> b -> c)
->
((a -> b -> c) -> a -> b) -> a -> c";"(((a -> b -> c) -> a -> b) -> a -> b -> c)
->
((a -> b -> c) -> a -> b) -> a -> c";"(((a -> b -> c) -> a -> b) -> a -> b -> c)
->
((a -> b -> c) -> a -> b) -> a -> c"
"S (K S (S K))";"S S";"(\u v w.u w (v w)) (\u v w.u w (v w))";"(\u v w.v w (u v w))";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c"
"S (K (S S K))";"S (K (S S K))";"(\u v w.u w (v w))
((\u v.u) ((\u v w.u w (v w)) (\u v w.u w (v w)) (\u v.u)))";"(\u v w.u v w (u v))";"Nothing";"Nothing";"Nothing";"Nothing"
"S (K (S (S K)))";"S (K (S (S K)))";"(\u v w.u w (v w))
((\u v.u) ((\u v w.u w (v w)) ((\u v w.u w (v w)) (\u v.u))))";"(\u v w.u v w)";"(a -> (b -> c) -> b) -> a -> (b -> c) -> b";"(a -> b -> c) -> a -> b -> c";"(a -> (b -> c) -> b) -> a -> (b -> c) -> b";"(a -> (b -> c) -> b) -> a -> (b -> c) -> b"
"S K S S S";"S S";"(\u v w.u w (v w)) (\u v w.u w (v w))";"(\u v w.v w (u v w))";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c";"((a -> b -> c) -> a -> b) -> (a -> b -> c) -> a -> c"
